sentence,mdd,t_depth,bigrams,words,letters,word_avg,numbers,symbols,if_question,punctuation,sym_hashtag,sym_shtrudel,sym_dollar,sym_ampersand,sym_percend,sym_star,sym_tilda,sym_math,sym_logic,sym_brackets,sym_num,sym_quotes,sym_slashes,NN,VB,JJ,PREPOSITION,DEF,CONJ,BN,NNP,NNT,TEMP,RB,CC,AT,QW,REL,PRP,IN,DTT,DT,MD,stopwords,result
כדי להירשם להגרלה לפרויקט עליכם להיכנס לרשימת הפרויקטים באתר ההרשמה להגרלות.,8.89,19,10,11,65,5.909,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,10,6,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,1,0
ניתן להירשם אך ורק לפרויקטים הפתוחים להרשמה התואמים את זכאותכם.,8.1,18,9,10,53,5.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,4,8,2,0,0,0,0,2,2,2,0,0,0,0,0,0,2,2,0
ההרשמה תתאפשר רק לאלה המחזיקים באישור זכאות תקף ביום ההרשמה.,7.93,17,9,10,50,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,6,6,0,2,0,4,0,2,0,0,0,2,2,0,0,0,0,1,0
במהלך עשרה ימים ממועד סגירת ההרשמה תיערך במשרד הבינוי והשיכון הגרלה על התור לבחירת דירה.,11.49,23,14,15,73,4.867,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,8,8,2,0,0,8,0,0,0,0,0,0,0,2,0,0,0,1,0
זמן קצר לאחר ההגרלה תקבלו את תוצאות ההגרלה בדואר אלקטרוני שמסרתם בעת בקשת ההרשמה.,9.28,20,13,14,67,4.786,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,4,6,0,0,0,6,0,0,0,2,0,2,0,2,0,0,0,1,0
"התוצאות יפורסמו גם באתר ההגרלות באופן אנונימי, ויינתנו לזיהוי לפי מספר הנרשם באתר.",11.42,23,12,13,68,5.231,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,8,8,2,2,2,4,0,2,0,0,0,0,0,2,2,0,0,1,1
משפרי דיור לא נדרשים לחדש זכאות.,4.18,6,5,6,26,4.333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0
בשלב זה זכאותם מתחדשת אוטומטית כל עוד לא חל שינוי בתנאי הזכאות הקודמת.,8.94,18,12,13,57,4.385,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,4,4,0,2,0,2,0,4,0,0,0,0,2,0,2,0,0,3,1
במקרים מסוימים הודעה על הצורך בחידוש הזכאות תופיע מיידית בעת הכניסה לאתר.,9.63,21,11,12,61,5.083,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,8,10,0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0
"אין צורך להגיע פיזית לסניף חברת ההרשמה, אך יש צורך ליצור עימה קשר.",8.27,15,12,13,52,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,2,2,0,0,0,4,0,0,2,0,0,0,0,2,0,0,0,3,1
"לקבלת מידע נוסף, אנא פנה לרופא המטפל במרפאתך.",6.98,14,7,8,36,4.5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,6,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
אנא ודא שאינך רגיש לתרופה או מרכיביה.,3.94,8,6,7,30,4.286,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
קרא בעיון את העלון לצרכן המצורף לכל תרופה.,6.73,15,7,8,34,4.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,6,6,0,2,0,0,0,0,0,2,0,2,0,0,2,0,0,1,1
"אל תיתן לכאב לשלוט בך, שלוט אתה בכאב.",5.77,13,7,8,28,3.5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,2,0,0,0,0,0,2,0,0,0,2,2,2,0,0,0,2,0
רק מי שחש את הכאב יכול לתאר כמה כואב לו.,6.47,12,9,10,30,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,2,0,0,0,2,0,2,2,2,0,2,2,0,2,4,0
"הכאב הוא סובייקטיבי, כל אדם חש אותו בעוצמות שונות.",6.98,12,8,9,40,4.444,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,2,2,0,2,2,0,0,0,0,2,0,0,0,0,2,0,0,3,1
לטיפול בכאב חשיבות מרובה.,2.32,5,3,4,21,5.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ללא טיפול הכאב עלול להפוך לכרוני אשר יגיב פחות לטיפול תרופתי.,6.04,12,10,11,50,4.545,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,2,2,0,0,0,2,0,2,2,0,0,0,0,2,0,0,2,1,0
עליך להיות ערני לכל שינוי במצבך ולהיוועץ ברופא במידה ואתה חש  שהכאב נמשך.,11.34,23,13,13,59,4.538,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,2,10,4,4,2,0,0,0,0,0,0,0,2,2,0,2,0,0,3,1
חשוב להתאים את התרופה ומינונה לעוצמת הכאב ולמצבך.,6.44,13,7,8,41,5.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,4,4,4,0,0,2,0,0,0,2,0,0,0,0,0,0,2,1,0
"בכאב בעוצמה בינונית ומעלה, מומלץ לשלב בין שתי תרופות במינון נמוך, כדי לקבל השפעה מרבית מהטיפול התרופתי נוגד הכאב עם פחות תופעות לוואי.",15.9,33,22,23,109,4.739,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,8,8,8,2,0,0,4,0,2,0,0,0,0,0,6,0,0,2,2,1
חשוב לדעת שיש להתייחס לכאב כאשר הוא מתחיל ולא כאשר הוא מתעצם.,6.79,15,11,12,49,4.083,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,2,4,0,0,0,2,4,0,0,2,4,0,0,0,4,4,1
בעוצמות כאב גבוהות יותר קשה לשכך את הכאב. ,4.86,10,7,8,33,4.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,2,2,1
יש לקרוא בעיון את העלון לצרכן ולהתייעץ עם רופא בכל תחושת אי נוחות.,9.67,19,12,13,53,4.077,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,6,6,2,0,0,2,0,0,0,2,0,0,0,2,2,0,2,4,1
כאב חריף שאינו חולף על ידי טיפול במשככי כאב מחייב פנייה לקבלת ייעוץ והנחיות מגורם רפואי.,10.29,22,15,16,72,4.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,10,0,2,2,0,4,0,0,0,0,0,2,0,2,0,0,0,1,1
סיכון לנפילות קיים בכל גיל.,3.42,7,4,5,22,4.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"לא תמיד גורמת נפילה לפציעה, אך לעיתים היא עלולה לגרום לפגיעה חמורה, כמו פצע פתוח, שבר או חבלה קשה. ",12.42,25,18,19,76,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,2,0,2,2,0,0,8,4,0,0,2,2,2,0,0,2,5,1
חשוב להיות ערים לכללי בטיחות ולהמלצות להפחתת הסיכון לנפילות.,7.16,16,8,9,51,5.667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0
הצוות המטפל עומד לרשות המטופל ומלוויו בכל שאלה או בקשה.,8.99,18,9,10,45,4.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,6,8,2,4,0,2,0,0,2,0,0,0,0,0,2,0,0,1,1
אשפוז בבית חולים מצריך הסתגלות לסביבה ולתנאים חדשים.,6.19,12,7,8,44,5.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,6,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"במקרה הצורך, מדריכה האחות על כללי הזהירות והאמצעים שיש לנקוט בהם כדי למנוע נפילות.",10.79,22,13,14,67,4.786,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,2,8,2,2,0,4,0,0,0,0,0,2,0,6,0,0,2,1,1
מומלץ להכיר את מחלקת האשפוז בדגש על החדר ועל סביבתו  ועל מיקום השירותים.,8.04,20,12,13,58,4.462,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,2,8,4,0,0,4,0,0,0,2,0,0,0,6,0,0,2,2,1
בכל שלב ניתן לפנות אל הצוות לקבלת הסבר על מניעת נפילות באשפוז ובעת הצורך יש לבקש סיוע מהצוות המטפל.,15.52,31,18,19,80,4.211,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,10,12,2,2,0,6,0,0,0,0,0,0,0,4,2,0,2,3,1
שימוש לא נכון ובלתי זהיר בכיסא גלגלים עלול לגרום להיתקלות בחפצים ולנפילה.,9.15,18,11,12,61,5.083,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,4,8,2,4,0,0,2,0,2,0,0,0,0,0,0,0,0,2,1,0
יש לקום מהמיטה בהדרגה ולא לעבור משכיבה לעמידה בבת אחת.,8.1,18,9,10,44,4.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,8,4,2,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1,0
גודל המנה נקבע לרוב לפי משקל הגוף או בשילוב של גיל ומשקל הגוף.,8.25,18,12,13,49,3.769,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,6,2,2,0,6,0,2,2,0,0,0,0,2,0,0,0,2,1
מומלץ להקפיד על מתן התרופה במינון שאותו קבע הרופא.,6.79,15,8,9,41,4.556,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,2,6,0,0,0,2,0,0,0,2,0,2,0,2,0,0,2,1,0
טווח המינון הבטוח והיעיל של תרופות מסויימות קטן מאד ויש חשיבות מרבית לדיוק בגודל המנה.,11.57,24,14,15,71,4.733,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,6,4,10,4,2,0,4,0,2,0,0,0,0,0,0,0,0,0,2,1
.המינון המתאים מודפס על גבי אריזת התרופה ומחושב לפי המשקל והגיל של הילד ,10.33,21,12,13,58,4.462,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,12,4,4,0,4,0,0,0,0,0,0,0,4,0,0,0,2,0
כל אישה בהריון רשאית לפנות לוועדה להפסקת הריון.,6.33,12,7,8,39,4.875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,6,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,1,0
.ביצוע הפסקת הריון טעון אישור של הוועדה לענייני הריון והוא ניתן לביצוע רק במוסדות רפואיים מוכרים,10.91,20,15,16,80,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,8,2,2,0,0,6,0,2,0,0,0,0,2,0,0,0,2,2,1
כאשר הבקשה אינה תואמת את אחד הסעיפים שהוזכרו הוועדה אינה מאשרת את הפסקת ההריון.,10.62,20,13,14,65,4.643,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,10,0,4,0,0,0,0,2,4,0,2,0,0,0,0,0,3,1
ביצוע הפסקת הריון כרוך בתשלום או בהצגת התחייבות כספית מקופת החולים המבטחת.,8.39,19,11,12,62,5.167,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,8,6,0,4,0,8,0,0,2,0,0,0,0,0,0,0,0,1,1
תעריפי הוועדה והפעולות השונות להפסקת הריון מתעדכנים מדי מספר חודשים,7.11,15,9,10,58,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,2,6,2,2,0,4,0,2,0,0,0,0,0,0,2,0,0,1,1
חוק ההפלות מאפשר לבצע הפסקת הריון ללא תשלום וללא אישור הורים.,5.97,12,10,11,50,4.545,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,2,2,2,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0
כל המידע הקשור בועדה הינו חסוי ואינו מועבר להורים או לכל גורם אחר ללא הסכמה.,11.59,23,14,15,61,4.067,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,6,6,2,4,0,0,0,0,2,0,0,2,0,2,4,0,0,3,1
הוצאת חומר על ידי המטופל באופן עצמאי לצורך המשך הטיפול הרפואי ולא באמצעות הרופא המטפל בקהילה כרוכה בתשלום.,13.85,29,17,18,88,4.889,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,8,10,2,2,0,8,0,2,0,0,0,2,0,4,0,0,0,2,1
מטופל המעוניין לקבל תיעוד שלא לצורך המשך הטיפול הרפואי יפנה למחלקת הרשומות הרפואיות באופן עצמאי.,11.93,24,14,15,81,5.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,6,12,0,0,0,6,0,2,0,0,0,2,0,0,0,0,0,0,1
"כאשר המטופל אינו יכול להגיע בעצמו למשרד הרשומות הרפואיות, עליו לפנות באמצעות מיופה כוח.",8.82,21,13,14,72,5.143,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,4,8,0,0,0,2,0,0,2,0,0,0,2,4,0,0,2,4,1
"מיופה הכוח יקבל טופס ויתור סודיות עליו יחתום המטופל ולאחר קבלת הטופס החתום במשרד הרשומות הרפואיות, יהיה רשאי מיופה הכוח לקבל את המידע הרפואי המבוקש.",19.54,40,24,25,122,4.88,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,12,2,20,4,0,0,4,0,0,0,2,0,0,0,4,0,0,0,3,1
קבלת החומר כרוכה בתשלום.,3.54,7,3,4,20,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ניתן להוריד טופס ויתור סודיות ולמלאו לפי ההוראות בגוף הטופס.,6.44,14,9,10,50,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,2,4,2,0,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0
"בעת השחרור מאשפוז, באחריות בית החולים לספק לחייל מרשם לתרופות.",9.77,21,9,10,51,5.1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,12,8,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
.ניתן לקחת את התרופות מבית המרקחת של בית החולים בשעות הפעילות בבית המרקחת,9.47,21,12,13,60,4.615,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,6,10,0,2,0,8,0,0,0,2,0,0,0,0,0,0,2,2,0
"לרשות המגיעים לסורוקה ברכב פרטי, עומד מערך של חניונים הפרושים ברחבי המרכז הרפואי.",11.17,23,12,13,67,5.154,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,8,6,0,6,4,2,0,0,0,0,0,4,0,0,0,0,0,1,1
הרכב חייב להיות בבעלות של מקבל האישור.,5.13,11,6,7,31,4.429,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0
ניתן להגיע אל בית החולים באוטובוסים עירוניים או במונית.,4.73,11,8,9,46,5.111,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,2,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,2,0
"האדם המכור מפתח תלות כלפי החומר או ההתנהגות הממכרת, ולאורך זמן עלול לאבד שליטה ולתת להתמכרות לנהל את חייו.",14.98,29,18,19,86,4.526,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,4,4,12,4,2,0,2,0,0,2,2,0,0,0,2,0,0,2,2,1
התמכרות ניתנת לטיפול על ידי אנשי מקצוע ובתמיכה של בני משפחה וחברים.,7.63,15,11,12,55,4.583,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,4,2,0,6,0,0,0,0,0,0,0,2,0,0,0,2,0
התמכרות נחשבת כבעיה כרונית ולכן במקרים רבים נדרשים ליווי ותמיכה לאורך שנים רבות.,9.3,18,12,13,67,5.154,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,8,0,4,4,2,2,0,0,2,0,0,0,0,0,0,0,0,0,1
לא כל מי שיתנסה בשימוש בחומרים ממכרים או התנהגות ממכרת יפתח התמכרות.,8.34,15,11,12,56,4.667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,2,0,0,0,0,0,2,2,0,2,2,0,0,2,0,0,4,1
ישנם סוגים שונים של התמכרויות כאשר המשותף לכולם הוא התלות הנוצרת בגורם הממכר.,9.28,20,12,13,64,4.923,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,10,0,4,0,0,0,0,2,0,0,0,2,0,0,0,0,3,1
"הגורם המרכזי להתמכרויות הוא שימוש בחומרים ממכרים, כאשר החומרים הבולטים הם סמים, אלכוהול, תרופות וניקוטין.",12.51,24,14,15,87,5.8,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,6,4,8,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1
"אלכוהול הוא חומר חוקי, נורמטיבי, מהווה חלק מטקסים דתיים, חברתיים ואירועים חגיגיים.",8.99,16,11,12,67,5.583,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
מכורים לסמים הולכים ומתנתקים ממסגרות משפחתיות וחברתיות וחשים בדידות וניכור.,8.11,15,9,10,65,6.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"לשימוש בסמים לאורך זמן יש השפעות גופניות ובריאותיות רבות, אשר יכולים להביא גם לאובדן חיים.",10,21,14,15,74,4.933,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,6,8,2,2,0,0,4,0,2,2,0,0,0,0,0,0,0,2,4,1
"התמכרות עלולה ליצור פגיעה במערכות יחסים, בתפקוד האקדמי והמקצועי, בחיי המשפחה וכדומה.",10.8,23,11,12,70,5.833,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,6,8,8,4,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,1
המעסיק האחרון צריך למלא את חלקו בטופס התביעה.,5.81,12,7,8,37,4.625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,6,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,1,0
אם ברשותך תעודת זהות ביומטרית חשוב להפעילה טרם מילוי הטופס.,5.27,12,9,10,49,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,2,0,0,2,6,0,2,2,0,0,0,0,0,0,0,2,1,1
יש למלא טופס נפרד עבור כל בן משפחה.,3.15,7,7,8,27,3.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,2,0
אתה תלמיד ישיבה.,1.54,2,2,3,13,4.333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0
אתה בן קיבוץ או מושב שיתופי.,3.04,5,5,6,22,3.667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0
"הטופס מיועד להורה לילד נכה, שמעוניין להגיש תביעה לגמלת נכות עבור ילדו.",8.39,18,11,12,57,4.75,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,6,4,0,2,0,4,0,0,0,0,0,2,0,2,0,0,2,0,1
על כלי הרכב להיות רשום בבעלות פרטית של אדם אחד בלבד.,5.91,12,10,11,41,3.727,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,3,0
"על הרכב לא רשומים שעבוד, עיקול או כל מגבלה אחרת המונעת את ביצוע העברת הבעלות.",9.4,19,14,15,61,4.067,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,4,0,4,0,4,0,2,2,2,0,2,0,2,2,0,0,6,1
לאחר תשלום אגרת העברת הבעלות יוצג לקונה אישור התשלום והמוכר יקבל הודעה באזור האישי כי העברת הבעלות בוצעה בהצלחה וניתן לצפות באישור התשלום.,17.21,36,22,23,115,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,2,8,14,4,0,0,14,0,0,2,0,0,0,0,2,0,0,2,1,1
הזכאות לקבלת החזר אגרת רישוי בגין הפקדת רישיון רכב הינה רק לכלי רכב שאגרת הרישוי שולמה.,10.09,22,15,16,71,4.438,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,4,6,0,0,0,16,0,2,0,0,0,2,0,2,0,0,0,1,1
אישור שהחתום על ההצהרה הינו מורשה חתימה בחברה.,6.04,13,7,8,38,4.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,6,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1
השירות ניתן ללא תשלום.,2.54,4,3,4,18,4.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
עליכם לשאת את ההיתר בעת הנסיעה ברכב.,5.35,12,6,7,29,4.143,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,4,6,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,1
נדרשת נוכחות אישית של בעל הכרטיס.,2.78,7,5,6,27,4.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
שירות זה מאפשר להגיש בקשה לקבלת אישור חוזר לוויתור על האזרחות הישראלית.,7.93,17,11,12,59,4.917,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,4,4,6,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,2,1
מומלץ להתעדכן בסכומים המפורטים בלוח האגרות.,4.87,11,5,6,37,6.167,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,4,0,2,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0
רשאים לבקש הורים עבור ילדיהם שטרם מלאו להם 18 שנה.,5.12,12,9,10,40,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4,0,0,2,1,0
רישיון נהיגה אינו מהווה מסמך מזהה.,3.54,6,5,6,28,4.667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
האיתור מתבצע במספר שלבים.,3.04,6,3,4,21,5.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
רק לאחר קבלת ההרשאה תתבצע התקשרות של המעסיקים עם המועמדים.,6.19,13,9,10,48,4.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,6,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,3,0
המרכז לקליטה במדע שולח הרשאה למעסיק.,6.4,13,5,6,30,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"אין לראות בקבלה לעבודה של מדענים מתוך המאגר, כהתחייבות לקבלת סיוע כספי.",7.44,18,11,12,58,4.833,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,8,4,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,1
על מנת לקבל את הסיוע יש לעבור מספר שלבים.,5.05,10,8,9,32,3.556,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,2,0,2,3,0
הסיוע הכספי מותנה באישור ועדה ובזמינות תקציבית.,6.33,12,6,7,40,5.714,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
עכשיו גם אתם יכולים לחשב את צריכת החשמל שלכם.,5.29,10,8,9,36,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,0,4,0,2,0,0,2,2,0,0,2,4,0
"אגב, רבים טועים לחשוב שחברת החשמל היא האחראית לקביעת תעריף החשמל.",8.6,17,10,11,53,4.818,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,2,6,0,4,0,6,0,0,0,0,0,2,0,2,0,0,0,1,1
גם שימוש נכון במכשירים יכול להוזיל את חשבון החשמל.,5.89,12,8,9,41,4.556,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,4,0,0,0,2,0,2,0,2,0,0,0,0,0,0,2,3,0
תחום נוסף שבו אפשר לחסוך לא מעט בחשבון החשמל הוא תאורה.,7.74,15,10,11,44,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,2,0,0,0,2,0,4,0,0,0,2,0,2,0,0,2,3,1
חשוב לזכור שכל תוספת של מעלה מגדילה את הצריכה ב-3 עד 5 אחוזים.,7.04,16,12,14,48,3.429,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,0,2,0,2,2,0,0,2,0,2,0,2,0,2,2,0,2,3,1
.חדשנות בחברת החשמל יכולה להביא הרבה תועלת לציבור הישראלי,6.76,14,8,9,48,5.333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,4,6,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,1,0
אי אפשר להסתדר בלי מכשירי קירור דולקים בבית בחום הישראלי של יולי-אוגוסט.,8.04,16,11,13,59,4.538,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,4,4,0,2,4,4,0,0,0,0,0,0,0,2,0,0,2,3,0
"כן, זה קשור למלחמה באוקראינה – אבל לא רק.",5.97,10,8,8,30,3.75,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,2,0,0,6,2,0,0,0,2,0,0,0,0,3,0
